Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Armenia,ARM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.95981562,-72.95262996,0.684444568,8.731405886,0.781348684,5.980531159,1.922897507,0.902494524,6.014421578,23.72355656,5.155130233,21.33756254,24.73102339,7.383981837,14.79745802,16.56743672,11.26100495,7.433431554,-28.55277013,7.419340985,1.768216578,4.991546201,0.546236961,-2.291530447,2.813264102,-0.29688756,9.024971212,3.70807851,10.5101883,-2.513609928,2.613741149,9.183507012,
American Samoa,ASM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,2.125792246,20.01219637,19.45465632,12.97532357,-20.59239683,-0.550613047,9.658519267,18.46649471,22.99019188,22.98688104,9.762952247,11.64709059,-5.051935087,4.419171405,-2.201649292,-6.109299181,4.494620012,2.16483561,11.07892544,7.251812953,7.614162475,7.945154601,6.520243147,-18.26379542,6.023382183,8.647574082,1.82114472,19.55917451,35.45008337,8.098689229,0.351259884,-6.819998082,-25.29031373,-13.23384227,1.521993644,3.825736775,4.977080395,2.01702971,14.42776241,10.0031651,21.17026981,2.247215266,-19.72342447,11.019646,3.162532869,
Australia,AUS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.514103412,-2.455937192,2.659022953,4.176198949,3.710687304,3.05304723,1.554145031,5.220073154,3.500719372,3.357462628,-0.95353187,4.319052062,5.912936006,2.241482464,2.063889198,2.085314489,4.640778466,4.322088098,0.849332371,3.142886663,1.291100154,6.065846735,3.394218888,4.167800514,1.511798132,0.934929467,-1.052995183,3.934317575,1.123113289,-0.477584388,-0.810067386,0.801370379,
Austria,AUT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,5.781047076,-0.941023145,3.474089901,2.119393401,-1.94613116,-1.950721113,2.530706938,-2.185124811,5.218952933,1.975214681,0.326912148,3.4642537,2.815139452,6.240011346,4.121730903,0.953844446,-0.172002156,4.560872504,3.370545975,1.700152802,1.638914074,2.850079699,3.017893789,4.1273412,1.763817997,-0.717005479,2.443982606,3.16172321,2.033323164,3.652986092,5.137941595,-0.278931922,-11.30414558,3.379757716,3.983495622,1.470781713,0.590506167,0.021936672,-0.009310369,3.035128398,3.382552813,3.22877996,0.470821748,-5.457494797,8.281572081,3.028795939,
Azerbaijan,AZE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.1340901,-27.25610388,-13.39563883,7.29694833,17.72873823,17.90684074,2.63610751,-13.23745704,8.283654685,11.2834666,11.55521121,9.893799843,46.08286648,50.18102528,33.32180753,9.617665692,10.40569193,3.817428562,-5.57475454,-0.938011848,4.517712968,0.150863779,-1.928243771,-4.142439698,-3.5464825,-0.663005846,0.877181119,-5.98172692,2.112130914,0.403936162,
Burundi,BDI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,5.62720672,-2.32581485,1.862587026,3.664027539,0.62683001,10.34428804,24.43582962,11.41616184,0.811383295,10.13145548,9.575073765,9.246610916,3.247062081,1.541064341,9.308137707,1.323543822,7.410800083,0.555370665,0.71916651,7.488088066,9.27966372,8.569997557,-14.02000001,-18.47,-16.59000001,3.880000023,-1.050851708,-1.589999972,4.58999996,-6.230151807,-6.230151808,-6.230151778,-6.230151802,-6.230151832,1.550918928,5.368245093,8.336773745,4.844849217,9.040602462,1.364424586,1.855587825,5.273086076,2.435906272,6.200108319,-16.1,-1.299984936,0.699998852,2.400031908,2.1,1.76006,2.992888811,3.15617,
Belgium,BEL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.399668941,5.924526482,1.579316744,1.665584717,6.077177555,0.42709992,0.033252035,0.329556511,4.855869589,2.378488773,0.704294381,4.838495404,-2.018086876,-4.983757108,4.788446922,1.327086506,-1.839984668,-0.158781469,3.180161676,2.877931715,-0.85256214,1.10083073,0.399218603,3.670935949,-4.171353866,3.557317076,-0.09945254,
Benin,BEN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,-7.24692769,14.05375598,-2.839775751,28.26079718,-13.56662801,-12.37372098,14.25993682,-6.270615436,7.829513691,-1.277845056,19.09907171,34.38589636,-3.907365864,8.433770101,9.166653028,-21.37404749,-0.161811814,5.996756203,7.804276568,8.199613791,4.536951693,9.052401456,-1.793645191,4.833912976,3.921187517,7.696279374,3.508440566,-0.187647251,1.749735869,9.208547035,13.35750338,1.858784307,1.177036833,1.075484477,6.595173593,3.048635753,-1.770191052,-8.902815787,1.531987043,3.367779983,0.175324284,3.664171877,6.199581911,3.891504544,13.78687545,0.891605888,0.469051557,4.84097645,13.55839444,5.175126917,9.116355906,7.88912783,
Burkina Faso,BFA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,3.996846938,2.018167545,13.07972554,-11.68376936,20.98329386,10.77334645,-16.91617943,7.659246531,-2.920367027,4.14897282,-1.333099167,7.896378194,0.783076335,1.748231836,5.538926695,10.10692636,8.37000755,-0.950753378,-0.54298455,7.629099287,0.125977893,4.162907087,5.274129284,-4.562996885,0.198362208,-0.870013453,20.39839101,4.344255316,34.6975079,-3.091173227,5.058291512,6.045936023,13.8733313,5.569582391,5.042291904,5.260776488,13.79095062,-2.147389857,11.40718689,12.01703323,12.51931791,-1.726322636,4.649743256,10.39052044,6.511439243,4.999020042,5.946720079,9.478078315,6.908385707,10.5119441,6.959508491,-8.28478089,
Bangladesh,BGD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,2.033753924,26.64647817,3.919266143,36.05367954,7.88599114,-4.007914719,-13.32195305,18.40282923,6.022495614,0.737672313,-19.63835617,-46.68484858,69.68998827,20.60461415,-12.59212084,-1.545747865,17.14595329,4.586990389,21.1330198,-3.820950915,5.009257621,3.377545207,3.899067443,9.628580418,6.188435482,6.908457935,8.626892432,3.12302686,3.779146169,7.297530481,4.710898396,6.989203265,8.094186606,8.129669186,10.13436683,6.736726691,5.225481969,8.726901366,5.241305042,6.255771369,7.461679688,5.803009825,6.581699729,7.049271768,7.932370959,9.797899957,9.027828232,7.033534041,6.913173255,7.032201958,9.01913018,9.435598764,9.639358906,8.160014235,9.666904855,11.09373384,8.272164853,10.19581392,11.63332345,3.611078321,10.28710378,9.855674628,
Bulgaria,BGR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.467692845,9.346557281,7.639156866,6.131318326,5.094077758,5.192918334,5.373800454,9.914262087,0.965210425,-12.50000002,-18.59999968,-6.400000123,-6.199999934,5.999999301,-5.470486154,0.540294204,8.314627021,2.680326202,-0.86511422,10.88464644,6.230077157,4.568879518,7.63439548,3.980450995,4.482333559,9.252387675,11.98002217,5.542250225,-2.796274783,-7.155681491,2.161051481,3.953225842,-2.837786941,0.555567968,4.397978126,3.925891728,0.978816073,0.001648201,-0.000580424,-7.988920171,0.99276378,11.91953979,
Bahrain,BHR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.780990898,4.686710179,0.075136966,2.343972491,1.452041689,-1.753145189,8.897917936,4.771802255,1.302317681,2.852021088,0.550045611,1.066790976,2.26459349,-0.948396731,0.487837078,1.210572267,
"Bahamas, The",BHS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.847212078,-2.781229541,1.356372775,-10.72531123,12.08193797,-0.635092674,3.051961019,33.41703826,11.35734072,-5.489220564,8.255834357,-14.10973337,5.774674467,15.20963426,-4.274099884,12.32710507,14.50277238,-22.82875291,13.39744112,-7.531440891,15.03847051,4.83042832,9.608816137,-6.543979304,10.12897137,-10.49414453,18.24100077,-8.722875958,-8.007096393,2.391360247,-29.60195881,-14.83099973,10.17801047,
Bosnia and Herzegovina,BIH,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.204021167,3.071436072,6.018892968,8.158794788,10.13046407,9.504042413,8.099605645,9.13808371,-4.586376541,1.636302319,-0.32201539,-2.573029118,3.932665066,1.727902582,0.677509694,4.860790364,4.998949284,3.90398388,-0.673052331,-1.946476482,9.097775014,1.77296596,
Belarus,BLR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419842983,-8.389326364,-11.71298051,-17.36127469,-13.44112055,3.372659463,17.96421158,10.84166304,7.570681401,5.816849685,4.799733855,6.971359525,10.61760592,18.82974183,13.55446322,14.1423575,9.300201733,15.54315659,0.303744203,12.08410067,7.243499723,2.037146813,-1.920531462,1.502247211,-7.346910724,-4.668183167,3.558460421,-4.217591665,1.427674929,-0.368651714,3.076564805,-6.107540918,
Belize,BLZ,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,6.212794443,13.69615011,9.021033266,11.51240803,6.359336723,-0.521504696,15.22764972,7.554704904,5.711058393,37.94662947,3.847195813,-2.157659049,-1.639451383,-1.471286389,1.019198902,3.558094591,10.01391897,5.761158927,14.86544628,11.62167685,8.175705845,10.65306584,8.944971065,-10.71230583,-0.546279244,-1.304162019,0.742592288,-2.960278673,9.615280298,29.06789278,-1.38717108,0.00296917,-10.31125499,8.789722054,-0.765361913,14.47828994,6.320937603,-4.812063406,5.787076537,-11.11989125,-1.948626915,-10.16613746,4.357359075,6.674747593,-2.427749536,7.884464258,-7.068651597,0.038577353,5.020652194,-3.295226999,18.52623927,-2.17076096,
Bermuda,BMU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.33924791,-9.343446568,-3.708647985,-3.559034618,-1.024734662,0.788891913,4.182075778,7.911335271,15.64410887,-16.56691098,0.102642987,,
Bolivia,BOL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-1.464843754,10.10901883,9.98995984,6.709265174,10.26518392,8.960434448,11.96155215,6.009538953,7.168566286,4.170165127,7.279263827,12.19332227,9.963827688,2.399820573,3.287824585,3.899439235,6.492505159,0.971039183,-4.528007424,-5.657289748,-3.323283037,-9.23566067,-1.155711835,-4.258071358,-7.313239806,-9.515616477,3.602570155,4.010957159,7.994414345,7.090035872,4.213862057,1.798305373,5.425097609,4.677297841,6.987587364,3.06045499,3.714006589,7.08099142,-1.961292955,2.433273261,0.207333244,2.679044275,0.895123728,6.302877448,6.474670682,6.93429527,6.99792161,10.57984917,2.896251763,3.843101916,4.866376542,5.203911938,7.53006734,5.236424466,2.621170661,4.008365454,2.249260262,2.27688047,0.123099561,-11.84006971,9.561487399,1.034178422,
Brazil,BRA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,9.496208363,6.943633655,0.142309589,6.204450395,-1.422161784,10.7630833,3.311162118,14.43706241,11.11300227,16.35706029,11.81061938,14.18884417,17.03858525,8.49387735,4.900881304,11.73577975,3.144534637,6.439828034,6.79716483,9.25,-8.84,-0.04,-5.92,6.31,8.27,11.66,0.99,-2.6,2.86,-8.18,0.260000006,-4.220000002,7.009999993,6.731315445,1.912212098,0.974616595,4.374992461,-2.090004356,-2.607915496,4.411836267,-0.642399971,3.803219379,0.103619622,8.214889565,1.994387119,2.006454815,6.206664154,4.099611418,-4.702288795,10.20307129,4.114325151,-0.722824356,2.166218443,-1.508183801,-5.761503313,-4.56629855,-0.500729977,0.716981127,-0.670037535,-2.970910757,4.779819222,1.619034434,
Barbados,BRB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,15.23714628,-2.194168713,9.81095245,6.253180041,4.438881285,-1.042966512,-6.74486803,3.333333329,2.43457091,-4.69399881,5.985037403,-1.176470586,6.904761907,5.512249439,-4.485488129,-4.58563526,-12.73885399,1.393498276,1.178006562,6.274263217,5.53864553,7.554787927,-2.573729833,2.751790146,-0.482055181,-0.645858372,4.60455356,-0.517870774,2.706923028,7.146483144,-1.980141721,-0.108848764,6.480353823,-14.82061161,-10.03533569,-0.919088767,-1.276460794,-1.477674269,-0.497228562,1.728516425,-1.803833145,1.377726751,-3.348972658,-0.292936056,-1.44380089,-6.319734265,5.018638058,
Brunei Darussalam,BRN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.288145364,5.383696541,5.318835844,-1.006703595,3.671075363,5.357925794,4.653653497,-6.072406316,-0.264075767,3.596782131,2.979952629,0.831163476,4.494362269,3.481726179,-0.54650879,-1.790433756,2.856554943,-5.572802413,-5.440828856,-5.016608163,1.720210425,3.248369816,-1.387163907,-5.636112376,-4.363067359,-0.033795566,-2.942531815,1.51446826,-0.363798898,4.191816303,2.909149108,-4.166801045,-4.907099803,
Bhutan,BTN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,69.9820821,7.53968342,27.95076935,2.205250422,-5.905130352,26.90973589,89.21741456,-0.801522924,9.794238,-1.266220831,-2.591491839,15.03271854,1.322179303,7.036072018,15.96105745,3.583545192,-0.842265808,4.691576272,15.07647558,7.256609992,12.76485288,16.7617859,9.63713524,2.038478371,3.777132106,8.841195703,40.72891181,6.216629087,3.45398961,12.4842065,4.058632424,6.767855151,3.90191516,3.712273902,8.215780756,6.936500311,2.547213928,-3.996553753,-1.334933656,-14.39703632,3.944465893,,
Botswana,BWA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-2.162180809,3.314946348,-7.486605082,50.07426319,65.97951415,-4.475376,5.779612226,-8.30046965,114.0366122,70.51056169,23.71400477,26.37574244,21.24154952,8.995482358,20.46766777,13.11761634,22.4121165,20.84204446,10.73827525,21.33711089,17.582265,22.37700351,22.4936758,8.33361901,3.501096016,7.127100583,8.687192265,16.35903775,10.59485627,3.878604594,4.612399892,-1.820789557,-0.836820481,2.552777102,7.134799282,-0.658725273,6.57371706,-1.525246493,6.671219359,6.805429209,0.40598203,12.75227374,1.835751487,-1.148032952,5.637008523,7.799628346,2.550584477,-2.244771417,-31.74839994,16.81979561,9.203692544,-3.736271951,14.93802803,5.91706975,-10.51601764,3.303649434,4.864774119,5.436493528,-1.485259579,-20.53752853,19.32723573,7.567330906,
Central African Republic,CAF,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.741202549,12.66665915,7.249946187,-45.79416569,-14.91957705,12.28734225,2.861649392,1.738444688,-0.279909395,12.06406749,-0.008503975,29.45983045,-1.500034426,
Canada,CAN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.869532497,5.988101662,6.34052412,-0.706037583,2.955297205,0.91259299,3.301146853,2.967149285,1.085846487,0.501117273,-1.500249278,-9.852550305,6.667951127,4.548317087,2.334706574,2.582565391,4.297567847,-1.104345056,-1.422852587,3.731134763,3.300307468,0.288035035,-5.883382909,5.627889683,3.206648407,
Central Europe and the Baltics,CEB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725351093,1.272593918,0.779006983,3.269808559,3.075342533,3.577835248,5.50033732,7.570798714,5.885489326,10.33042351,7.362080961,5.774490948,-6.223072801,4.270100549,5.454968482,-2.583194699,-2.222704524,6.298294618,5.29810988,1.855070703,3.615225019,4.366208537,2.63519286,-5.900036833,3.755487274,3.89220313,
Switzerland,CHE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257195956,-0.466410678,-0.386137087,3.183595197,-0.504495605,-2.004336409,0.127080458,1.332989191,0.389742159,1.055134527,3.823350272,1.101756986,-0.349897239,0.034316666,4.12344008,4.561000023,3.277279396,2.702152132,-9.152834144,6.199371803,6.230957101,-1.229716482,2.125338708,0.379178341,-0.282760389,1.886180542,4.334900126,5.584239273,2.670769578,-3.821606175,13.56409621,4.630693489,
Channel Islands,CHI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.022946247,0.844421661,1.606285684,-13.04772084,25.29872681,,
Chile,CHL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,4.867407924,12.37643131,7.5933061,1.401128237,0.055313264,7.647083841,2.684311881,4.062593179,3.7967781,1.901963395,9.916900417,-2.169488832,-7.116795738,5.663893343,-21.81209999,3.941418785,5.871325963,7.262456938,9.111380256,8.191019639,6.283486473,-14.68419961,-0.765201357,7.058157799,4.753114181,5.790019375,4.224003178,8.270365238,8.7168403,1.667550948,7.364553382,9.248728776,7.636800284,4.480971038,8.365895775,10.19780664,5.805256219,1.169979152,-2.126341975,3.018203659,1.156676458,0.015317209,2.040757307,3.241178195,1.517017351,3.132315839,0.297613203,-1.005175034,-1.689262572,2.183043261,2.493677203,6.304673567,3.311092642,0.858389773,1.161587476,-0.340899573,-0.485033351,5.125988299,-0.563307785,-3.459284269,3.963941475,-1.671006389,
China,CHN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-41.90000001,-10.59999997,14.49999999,25.50000002,24.00000002,22.19999998,-14.29999999,-9.200000027,33.00000004,34.59999998,12.4,6.700000017,8.300000004,1.400000002,15.69999998,-2.399999994,13.20000001,15.2960144,8.224700129,13.48960714,1.883293893,5.575464623,10.38389387,14.42346389,18.40017716,10.21821276,13.59537086,14.33917172,3.748836126,3.174669463,13.78537046,21.03404567,19.74461989,18.14166359,13.82515974,12.09219828,10.47803069,8.903053633,8.203147969,9.473841434,8.491270534,9.894748775,12.66723649,11.14592233,12.12839131,13.45069554,15.05071426,9.838989906,10.29280498,12.68359569,10.6886752,8.363640407,7.987214293,7.155565422,5.926763763,6.031483061,5.868289509,5.792406827,4.874620602,2.464250868,8.674305136,3.757085111,
Cote d'Ivoire,CIV,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.885672866,-4.003464738,-7.649659259,-1.430141836,28.83545941,4.502016543,8.295765744,5.133076398,9.025804034,9.220624793,16.87279598,-1.576285192,7.399999997,8.094348365,
Cameroon,CMR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,5.268365904,1.299073916,12.04056309,6.534268452,-1.303178149,12.05707464,-3.426746571,4.182621101,5.420501531,3.65253521,7.676607156,18.33702675,10.44205544,43.65964504,8.856509201,30.67980832,17.99094011,18.34355724,4.920630685,8.639538003,6.091910737,0.514444971,-7.086134383,-2.301119601,-6.800000273,-6.599996729,-10.40000144,-9.941228516,-1.807536612,-5.550121746,1.513048978,-0.577588165,6.259798966,2.267865935,2.075338709,1.872854139,12.76875959,0.921420142,7.158623579,-2.853401114,4.687754723,-1.648315004,-0.179185716,-0.816381617,-1.532962004,-1.506490073,6.597386028,3.099047781,1.625543303,6.416112906,4.953284295,1.410120817,2.932534943,3.761342719,2.829527459,3.978256567,2.738743242,
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,13.83324368,18.97992429,7.099332911,0.284018578,9.119908046,6.530513051,-4.410328697,-8.875703225,-2.007115973,-7.854955734,-6.850871568,4.850306663,0.492228465,-3.376206535,3.954592302,12.49585162,0.312373763,4.832294819,0.931082665,-1.926674307,-4.38679049,-18.9090184,-19.87818078,-29.92398276,-14.49704272,-2.076121719,-10.36513636,5.876742114,-19.83930946,-2.0367379,5.916667156,10.61193358,-8.068686601,5.077167171,2.422786548,5.749514173,14.22843926,2.597636021,4.471896575,4.453670601,1.569790033,28.66857557,15.65797081,8.957015369,10.45098692,14.62601452,5.911433929,0.495506135,7.73646372,12.1165112,4.107076864,4.218708745,7.777680136,15.65619184,
"Congo, Rep.",COG,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,13.8758354,4.94169007,-4.036236414,3.504920457,10.15807969,5.533075411,26.21414575,0.558958644,3.57509127,15.25751997,0.982978553,6.782757162,14.52155604,24.8849654,26.37392615,9.841570584,-19.97865568,4.471748004,24.48702568,24.75253314,-3.798453533,40.73228151,17.47967481,8.581314853,-4.843849582,-8.626255867,1.589931165,2.977126795,10.35903348,4.443183957,0.339037781,3.087767595,4.846940543,-3.124043668,5.077338404,6.418233925,12.45618209,5.640611364,3.159227992,2.951334381,-3.128131398,1.371711261,-3.771073645,2.051636698,11.29433025,8.694002449,-16.26179158,10.65843069,15.96970913,13.18830149,-2.145001266,7.211157141,-3.627360104,6.175175009,-1.411091724,-18.67079844,6.001858254,-4.315789818,0.264266942,-2.447348113,-3.307226449,-0.6171297,
