Country Code,Year,landcover_DW_snow_and_ice,landcover_DW_shrub_and_scrub,landcover_DW_built,landcover_DW_crops,landcover_DW_flooded_vegetation,landcover_DW_water,landcover_DW_trees,landcover_DW_null,landcover_DW_bare,landcover_DW_grass,temperature,precipitation_gpcc,gdelt_protest,gdelt_coercion,precipitation_gpcp,precipitation_cru,viirs_custom_mean,viirs_custom_sum,viirs_custom_median,viirs_custom_count,dmsp_stable_lights,dmsp_cloud_free_coverage,wind_potential,solar_potential,viirs,elevation,ntl_dmsp_ext,population_density,road_length_primary_roads,road_length_secondary_roads,road_length_tertiary_roads,road_length_local_roads,road_length_highways,population_count,fao_value,ntl_dvnl,ruggedness,fao_yield,forest_loss_count,forest_loss_sum,forest_loss_mean,time_to_cities_mins,time_to_large_cities_mins,time_to_medium_cities_mins,time_to_ports_mins,time_to_airports_mins,landcover_MODIS_savanna,landcover_MODIS_grassland,landcover_MODIS_water,landcover_MODIS_urban_builtup,landcover_MODIS_barren,landcover_MODIS_shrub,landcover_MODIS_wetland,landcover_MODIS_forest,landcover_MODIS_cropland,urban_time_to_airports_mins,urban_time_to_large_cities_mins,urban_time_to_medium_cities_mins,urban_time_to_ports_mins
ABW,1998,,,,,,,,,,,29.59166685740153,36.55932197,0,3,,35.516666968663536,,,,,43.17782974243164,16101.50586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,1999,,,,,,,,,,,28.533333778381348,68.21122341354688,0,3.3333333333333335,,58.95833591620127,,,,,40.18564987182617,14144.20898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,2000,,,,,,,,,,,28.533334096272785,38.829434126615524,1,1,,40.35833494,,,,,41.38733673095703,15860.8418,,,,,,496.3545837402344,,,,,,88603.95313,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,2001,,,,,,,,,,,29.358333746592205,9.869108309348425,0,2,,28.85833367705345,,,,,43.48292922973633,16792.12891,,,,,,,,,,,,,,,,,208333,0,0,,,,,,,84187009.05189952,4173453.630943628,88327355.14522056,2664396.684007353,2183100.844,,,242614.7344,,,,
ABW,2002,,,,,,,,,,,29.350000699361164,14.324816256761551,0.3333333333333333,1.6666666666666667,,22.233333786328632,,,,,39.59836196899414,20971.64844,,,,,,,,,,,,,,,,,208333,4663.783,0.022386194,,,,,,,85642471.55189952,4173453.630943628,88327355.14522056,2664396.684007353,727638.3438,,,242614.7344,,,,
ABW,2003,,,,,,,,,,,29.52500057220459,37.21277524034182,,,,32.74166730046272,,,,,38.50818634033203,18851.63281,,,,,,,,,,,,,,,,,208333,5196.54,0.024943431909491054,,,,,,,85450208.70931374,4173453.630943628,88327355.14522056,2613991.4172181375,485068.7969,,,727852.3906,,,,
ABW,2004,,,,,,,,,,,28.975000699361164,72.15010257437825,0.2,0.8,,53.41666920979818,,,,,39.47037124633789,19082.69922,,,,,,,,,,,,,,,,,208333,0,0,,,,,,,65572959.67285538,4173453.630943628,88327355.14522056,2585442.5064338236,242486.9219,28548.910784313724,,20847683.302083336,,,,
ABW,2005,,,,,,,,,,,29.166667620340984,65.39538508653641,0.4,8.3,,54.84166783591112,,,,,40.61974334716797,20604.57422,,,,,,546.4703369140625,,,,,,97591.15625,,,,,208333,0,0,,,,,,,59304736.93229165,4173453.630943628,88327355.14522056,2303962.965747549,242486.9219,28548.910784313724,,27397385.583333336,,,,
ABW,2006,,,,,,,,,,,29.05833355585734,49.125446071227394,0,6.833333333333333,,41.925000031789146,,,,,38.42837142944336,15516.25098,,,,,,,,,,,,,,,,,208333,1615.807,0.007755886,,,,,,,59110673.87916665,4173453.630943628,88569912.33272056,2255460.6126225493,242486.9219,28548.910784313724,,27397393.802083336,,,,
ABW,2007,,,,,,,,,,,29.125000476837158,41.48333082596461,0.3333333333333333,21.5,,34.50000055631002,,,,,37.40852737426758,19804.49023,,,,,,,,,,,,,,,,,208333,0,0,,,,,,,58625374.11354165,4173453.630943628,88569912.33272056,2255460.6126225493,,28548.910784313724,,28125180.489583332,,,,
ABW,2008,,,,,,,,,,,28.883333841959637,60.19892027477423,0,3.2222222222222223,,52.01666712760925,,,,,36.73335266113281,17549.15039,,,,,,,,,,,,,,,,,208333,0,0,,,,,,,56375590.40459557,4173453.630943628,88569912.33272056,2031026.0153186277,,77051.26390931373,,30550896.442708332,,,,
ABW,2009,,,,,,,,,,,29.42500066757202,25.20692699899276,0.4,3.5,,27.77500033378601,,,,,34.914222717285156,9938.255859,,,,,,,,,,,,,,,,,208333,3554.684,0.017062510500016802,,,,,,,57345959.01397057,4173453.630943628,88569912.33272056,2031026.0153186277,,77051.26390931373,,29580527.833333332,,,,
ABW,2010,,,,,,,,,,,29.658334096272785,80.48776112000148,0.3,11.1,,58.158334136009216,,,,,31.95685386657715,15494.6875,,,,,,555.0291748046875,,,,,,99157.21875,,,,,208333,0,0,,,,,,,56618205.26397057,4173453.630943628,88569912.33272056,2031026.0153186277,,77051.26390931373,,30308281.583333332,,,,
ABW,2011,,,,,,,,,,,28.924999713897705,71.98154429594676,0.18181818181818182,38.63636363636363,,56.008334477742515,,,,,34.59525680541992,16166.01758,,,,,,,,,,,,,,,,,208333,0,0,,,,,,,58316167.27959557,4173453.630943628,89055063.75459556,2031026.0153186277,,77051.26390931373,,28125168.145833332,,,,
ABW,2012,,,,,,,,,,,29.133333524068195,42.882417317169406,0.5833333333333334,13.75,,29.066667079925537,,,,,34.80006408691406,15458.53027,,,4.125536918640137,,,,,,,,,,,,,,208333,716.201,0.00343777,,,,,,,72613014.01917894,4173453.630943628,89540215.17647056,2031026.0153186277,,77051.26390931373,,13343169.98,,,,
ABW,2013,,,,,,,,,,,29.25000015894572,22.741389751434326,0.1,4.8,,27.058333059151966,,,,,34.13875961303711,17115.90625,,,4.703062534332275,,22.37566566467285,,,,,,,,,19.20442008972168,,,208333,183.4162,0.000880399,,,,,,,83821293.40355395,4173453.630943628,89782772.36397056,2031026.0153186277,,28548.910784313724,,1940835.766,,,,
ABW,2014,,,,,,,,,,,29.28333346048991,22.327650407950085,2.4545454545454546,26.818181818181817,,23.533333897590637,9.811128887465015,3477.2828302083453,7.393986467098833,388,,,,,5.045961856842041,,22.740943908691406,,,,,,,,,20.02142906188965,,,208333,1047.988,0.00503035,,,,,,,85420656.12738973,4173453.630943628,90025337.78584556,2129933.6352328435,,28548.910784313724,,,,,,
ABW,2015,,,,,,,,,,,29.65833330154419,8.678015467,1.8333333333333333,16.083333333333332,,23.441666920979817,9.923738654675054,3538.2592613736015,7.610547775021598,390.5,,,,,5.149260044,,20.46548080444336,567.5545043945312,,,,,,101432.0625,,20.020713806152344,,,208333,0,0,,,,,,,84761391.79466914,4173453.630943628,90267927.89522056,2546607.8585784314,,28548.910784313724,,,,,,
ABW,2016,,,,,,,,,,,29.783333619435627,39.82970956961314,1.3333333333333333,9.166666666666666,,36.70833505690098,10.862459395847361,3898.666613385724,8.386151294835733,392.6666666666667,,,,,5.6435747146606445,,18.850234985351562,,,,,,,,,21.164583206176758,,,208333,0,0,,,,,,,84761391.79466914,4173453.630943628,90267927.89522056,2546607.8585784314,,28548.910784313724,,,,,,
ABW,2017,,,,,,,,,,,29.300000190734863,26.202737311522167,1.3333333333333333,16.416666666666668,,31.30000091,13.633052570223812,4953.973284128211,10.902806347995016,397.5,,,,,7.297596454620361,,24.591482162475586,,,,,,,,,26.393224716186523,,,208333,0,0,,,,,,,84276170.46654414,4173453.630943628,90267927.89522056,2304042.436703432,,28548.910784313724,,727786.75,,,,
ABW,2018,,,,,,,,,,,28.991666952768963,22.340088696529467,0.8333333333333334,9.083333333333334,,38.933335642019905,13.740896970799318,5014.837018896551,11.311624001691142,398,,,,,7.366746902,,28.901460647583008,,30947.807365686756,73261.71369,123609.64842534675,658769.7332,0,,,27.75340461730957,,,208333,2794.754,0.013414840663745061,,,,,,,83063158.37279414,4173453.630943628,90267927.89522056,2304042.436703432,,28548.910784313724,,1940798.844,,,,
ABW,2019,,,,,,,,,,,29.38333336512248,13.859039855500063,1.25,10.083333333333334,,18.19166672229767,14.12869481477216,5366.217472840369,11.69746041,413.75,,,,1086.1121826171875,7.813166618347168,,30.944868087768555,,,,,,,,,27.416088104248047,,,208333,0,0,,,,4.379193237284061,,,84518913.07591914,4173453.630943628,90510476.83272056,2305945.458026961,242495.2031,26645.88946078431,,,,,,
ABW,2020,,,,,,,,,,,29.366667588551838,,1.5,8.3,,32.850000619888306,13.915446418734978,5631.528347,11.222440686259068,438.25,,,,,8.112125396728516,,32.745643615722656,575.7965698242188,,,,,,102943.9063,,,,,208333,0,0,,,,,,,84450427.65863973,4173453.630943628,90510476.83272056,2131836.656556373,242495.2031,26645.88946078431,,242594.2188,,,,
ABW,2021,,,,,,,,,,,29.025000254313152,,,,,35.075000603993736,13.261892413871688,5794.137815774655,10.518541279583697,471,,,,,8.382354736328125,,28.082965850830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,2022,279709.548,30005560.209375005,72930409.25306372,2318810.2378431372,320923.6133374183,6477299.312842119,24516528.93867953,,14942321.855519814,5887034.330759804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,2023,,,,,,,,,,,,,,,,,,,,,,,633.4796752929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1951,,,,,,,,,,,12.233526254693667,20.178757692376774,,,,27.782678976655006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1952,,,,,,,,,,,12.393117329726616,19.531501293182373,,,,27.47762021422386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1953,,,,,,,,,,,12.814249753952026,20.299175242582958,,,,32.44387535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1954,,,,,,,,,,,12.027352859576544,22.08392455180486,,,,28.87447715799014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1955,,,,,,,,,,,12.846450751026472,20.957098642985027,,,,24.86541086435318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1956,,,,,,,,,,,12.376966615517935,27.379758377869923,,,,30.569643060366314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1957,,,,,,,,,,,11.255407713353634,25.91641021768252,,,,37.331668655077614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1958,,,,,,,,,,,12.93338551123937,19.314746101697285,,,,27.554836710294087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1959,,,,,,,,,,,12.314410359462878,26.894714723030727,,,,31.009836236635845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1960,,,,,,,,,,,12.206537927190462,22.27232951919238,,,,30.668033281962078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1961,,,,,,,,,,,12.53296398371458,23.69160188237826,,,,29.08311880628268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1962,,,,,,,,,,,12.20064244667689,18.732080737749737,,,,23.413775046666462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1963,,,,,,,,,,,13.168577661116919,23.28008172909419,,,,29.608161836862564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1964,,,,,,,,,,,11.515599608421326,23.56844760974248,,,,28.29273001352946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1965,,,,,,,,,,,12.391922697424889,25.077161957820255,,,,31.856533457835514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1966,,,,,,,,,,,12.690338204304377,19.31480534871419,,,,24.935198585192364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1967,,,,,,,,,,,12.093500842650732,24.316501408815384,,,,32.05437281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1968,,,,,,,,,,,12.117258753627539,23.10924057662487,,,,30.09292209148407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1969,,,,,,,,,,,12.064569572607676,20.87781685590744,,,,31.52234415213267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1970,,,,,,,,,,,13.026454638689756,15.076192756493887,,,,20.408309241135914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1971,,,,,,,,,,,13.008352677027384,11.865794062614441,,,,17.031506935755413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1972,,,,,,,,,,,10.97008133555452,28.638589054346085,,,,34.987738251686096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1973,,,,,,,,,,,12.53284419576327,18.14372707903385,,,,24.105204552412033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1974,,,,,,,,,,,11.705561702450117,20.98026816298564,,,,26.37652911742528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1975,,,,,,,,,,,11.888276904821396,21.33064004778862,,,,28.358956466118496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1976,,,,,,,,,,,12.05547255029281,25.03518070777257,,,,31.527943750222523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1977,,,,,,,,,,,13.051910499731699,19.42563321193059,,,,26.231380621592205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1978,,,,,,,,,,,12.667299757401148,18.438718885183334,,,,25.868633617957432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1979,,,,,,,,,,,12.530944218238195,21.65072324872017,5.833333333333333,8.583333333333334,0.83099228,29.608314275741577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1980,,,,,,,,,,,12.881524309515953,23.177268703778584,25.583333333333332,42.333333333333336,0.8280631396919489,30.07816106081009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1981,,,,,,,,,,,12.915232757727305,22.041281590859096,5.666666666666667,20.916666666666668,0.8247956105818351,30.76883539557457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1982,,,,,,,,,,,11.851064840952555,27.82194857796033,7.333333333333333,17.166666666666668,1.026144585882624,35.91363595922788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1983,,,,,,,,,,,12.760883747289578,21.35819363594055,6,21.75,0.7929761934404572,26.816463788350422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1984,,,,,,,,,,,12.360617585480213,16.689589202404022,5.333333333333333,29.666666666666668,0.632550431,23.361543754736584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1985,,,,,,,,,,,12.898913644254208,16.775865390896797,7.5,25.25,0.5858212153737744,20.929640777409077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1986,,,,,,,,,,,12.297271398206552,20.148222029209137,13.583333333333334,26.833333333333332,0.7576309101035198,27.746189097563427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1987,,,,,,,,,,,13.06516781449318,16.155188361803692,12,26.833333333333332,0.6287759654223919,26.787071367104847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1988,,,,,,,,,,,13.55630961060524,23.05265463,10.166666666666666,46.333333333333336,0.8515603269139925,28.196552395820618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1989,,,,,,,,,,,12.251939326524734,20.144088327884674,11.833333333333334,47.166666666666664,0.7270487528294325,27.37252312898636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1990,,,,,,,,,,,13.086218940714994,20.325372646252315,3.25,18.75,0.7979165563980738,30.34211665391922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1991,,,,,,,,,,,12.495756765206655,29.385111679633457,6.666666666666667,20.083333333333332,1.0640956368297338,36.16051824887594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1992,,,,,,,,,,,12.157043094746768,28.610044717788696,7.083333333333333,25.5,1.0342571089665096,33.92144928,,,,,0.035438538,17478526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1993,,,,,,,,,,,12.594225779175758,22.999273478984833,4.416666666666667,20,0.8420332626750072,27.87562894821167,,,,,0.027771994471549988,32272112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1994,,,,,,,,,,,12.696706528464953,21.780174752076466,4.833333333333333,18.666666666666668,0.7978472982843717,28.421326120694477,,,,,0.028918148949742317,22457924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1995,,,,,,,,,,,12.61648083726565,20.83998731772105,4.833333333333333,40.666666666666664,0.7552061987419924,26.34731698036194,,,,,0.035155378,42983472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,1996,,,,,,,,,,,12.386573443810144,22.376430784662563,9.75,57.583333333333336,0.7645187675952911,27.832628269990284,,,,,0.036474012,43389832,,,,1809.340576171875,,,,,,,,,,,251763.125,,,,,,,,,,,,,,,,,,,,,,
AFG,1997,,,,,,,,,,,12.376934212942919,26.262649193406105,9.916666666666666,94,0.8964234342177709,28.04803941647212,,,,,0.031895053,26527062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
