Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Armenia,ARM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.999996739,-59.70000142,8.900005064,9.600000773,2.599999646,1.099615081,1.300178935,-2.226357437,5.400000424,6.599999965,9.843238675,17.24922417,16.98315186,-2.543343972,8.838255442,-0.461356603,1.594811686,0.899999994,-7.111734998,12.09999998,13.70000001,4.099999991,7.7,5.999999993,-5.499999989,11.09999999,11.8,11.2,9.500000008,-4.000000002,2.6,11.4,
American Samoa,ASM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.587301587,-4.838709677,11.01694915,-3.053435115,3.937007874,0,-20.45454545,-11.42857143,-8.602150538,4.705882353,-1.123595506,3.409090909,15.38461538,-0.952380952,-20.19230769,16.86746988,-4.12371134,16.12903226,-32.40740741,,
Antigua and Barbuda,ATG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,20.25640859,15.63610772,18.80761764,21.88308608,0,2.164685495,4.029913315,2.995205715,3.993796244,3.989560884,2.115454519,2.984549129,3.011057678,-5.504364694,-5.978958173,-4.994541485,1.982189026,-4.985915493,4.032018974,6.013109148,5.483870968,4.485219164,3,1.894387876,5.321868464,1.45631068,4.806437582,4.8765304,12.42580135,9.134107709,-9.127560071,10.6122449,-8.807957645,2.762139338,-12.40831296,2.35270661,4.529073731,3.14945956,7.000903342,5.006331786,8.506190706,1.452282158,-23.99941572,4.968287526,-1.318319143,
Australia,AUS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,-1.06792608,2.471281741,-0.432676943,4.117182292,4.310089285,2.049515755,2.479532164,-8.224910599,1.51834569,5.107564515,0.636002397,2.736386999,6.670030489,5.759805155,-1.178105135,-2.202299559,-2.966748393,2.136058288,4.461952688,2.122843393,2.271499618,1.511660732,3.318292322,2.396415796,1.282942713,2.309849722,2.756047265,4.172108432,1.435659081,-0.89683395,-0.583274398,1.942906098,3.982832103,-5.212873431,0.459057828,-0.367538402,1.13862817,-3.296959487,-0.898224548,-1.541214138,-2.202952147,-0.572108489,2.24094687,-0.998909697,-2.225281399,1.422040384,2.750308266,
Austria,AUT,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,4.594884892,1.869168783,5.05760852,3.489841624,0.006902441,-0.075425179,4.19003447,0.472187091,5.847513817,3.761536551,-1.232726738,4.934117445,3.627270774,6.413056309,2.693566946,-0.511709153,-2.140041747,3.709006203,5.837423414,0.916909409,2.763867311,2.831124608,4.419655163,6.464756451,2.730051803,-1.349647149,0.666446052,3.028761113,4.467769393,7.927459415,7.784982011,1.087494973,-14.72631214,8.118825579,7.230258577,2.038555598,0.260251554,2.237252647,0.853837336,4.356506051,3.224967208,4.460462456,0.837581042,-7.260899801,12.67019626,4.124334513,
Azerbaijan,AZE,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.67212859,-28.57143204,-20.00000679,-10.71427692,0.799998631,-11.69999649,-9.100000609,-42.13279311,4.09999612,8.195121951,14.01262399,10.4871876,16.30637079,9,10.19220432,7.102937005,-12.6118541,6.77578541,6.799539807,4.66975361,2.093201926,3.714125466,7.743532501,-1.199997105,-1.10000411,6.400001909,10.39999821,10.40000106,19.51027022,3.100900528,
Burundi,BDI,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.59,4.590000024,-6.230151801,-6.230151792,-6.230151832,-6.230151783,-6.230151799,-2.176920212,6.4,3,-6.999999975,0.800000004,-1.330666666,-1.00000006,-2.399999968,9.999999993,7.999999987,-6.620046857,1.208465686,,,,,,,
Belgium,BEL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.849227032,6.276153716,3.009701322,0.734149055,5.659733376,0.709395051,0.418446006,-0.199791649,5.09034771,2.647220409,-2.321035536,6.343184318,-3.341317298,-8.71409285,6.095747089,0.129224731,-1.572794264,1.035809172,3.116826417,2.728376239,-1.64425362,1.534688103,0.00113589,4.099192391,-4.598102492,3.303500796,4.61189279,
Benin,BEN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,4.91227497,-6.354553718,20.35723149,-12.16619819,-16.89192465,24.79675248,-8.143324751,-10.63826009,-1.190481326,-6.024097263,62.8204321,-11.28607168,-6.212931007,11.98731134,-4.225352727,7.647063453,9.289615967,1.363753015,8.717540514,4.299140249,19.55007559,-6.304352717,8.061477441,4.190548829,12.80920271,4.230071428,0.709532088,3.967035907,10.60024841,9.210284854,2.606352815,1.08171349,0.061871118,6.623200529,3.0743968,-4.11991387,-12.47155216,0.787097511,-0.379134124,0.368267615,0.340149385,4.40115187,8.625262329,6.246369001,6.43171428,-0.562909429,3.792933348,11.25680305,3.367216548,5.037963085,7.276488626,
Burkina Faso,BFA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,2.991222524,9.346523842,5.127279991,1.625697573,4.801292057,3.81701302,1.470267898,3.623506353,3.582404668,9.23515174,-8.228743093,11.03483625,0.621353634,-0.925546693,1.651186906,5.005671299,6.631495193,-1.769355078,0.92741595,15.04900147,-3.047593921,6.067577841,6.484450549,-7.440378262,5.269859493,-1.682162,22.32357242,4.907421814,27.0516591,-6.708149158,6.725411739,6.10668534,10.74476765,2.450850449,4.718821254,8.349828101,8.075212478,-2.894351565,3.682922029,2.183067946,7.537663971,-0.352054911,3.459569613,13.07761367,6.852419177,2.293808556,-4.245125182,7.194280571,5.248432919,5.281655219,2.835623441,0.817274089,
Bangladesh,BGD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,8.229667505,7.004629417,5.469352968,4.940765648,4.280426134,6.052464094,-0.028640656,14.71128495,3.15221478,3.548308018,-16.2839037,-45.54445169,64.96377036,42.58722775,-10.91872791,-0.690863459,11.65995407,1.177487729,11.19000612,2.325026592,4.318814488,0.768152542,3.169530988,9.352096076,5.491841856,7.437803362,8.107726747,0.662438019,2.550665342,7.85626391,6.270291223,7.36565244,8.740645816,8.178475895,10.78346004,6.175436133,4.7179094,8.869635258,3.48370348,4.699566958,6.532232871,5.138653128,6.670853809,6.98222536,7.856794835,10.81066262,10.5351157,7.331292477,6.693401416,6.646765727,10.01338542,9.955216249,10.3068902,8.766757023,10.31057687,11.6908152,7.086439687,10.45244155,12.33450681,1.68080104,11.58513879,11.41082771,
Bulgaria,BGR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.373637802,6.803065236,4.762348483,3.782409535,3.112479199,4.666320346,3.647625602,4.865154766,3.200116899,5.21120944,1.074394532,1.876076982,1.584643214,-4.953900091,0.718028091,4.919804855,
"Bahamas, The",BHS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.714202802,-4.587269233,-8.672352991,-3.326085517,2.838348615,4.68471646,11.36822349,-11.04075278,-1.289944298,13.0977131,7.930672269,-13.16301703,-6.780610815,28.64442441,9.64953271,-5.625399531,10.74734703,-12.59938838,-7.30114299,-5.988928032,9.073875803,0.26993865,13.36270191,-12.2193437,6.271519921,-12.42767878,4.4397463,-18.54757085,-19.78875427,8.365608056,-45.13938528,-8.729641694,-55.17487509,
Bosnia and Herzegovina,BIH,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47461077,8.351925765,3.025524459,4.63994216,9.396721758,14.32088384,10.63807711,6.409818716,-5.462226314,7.211574731,-0.040055671,-0.803450679,5.009177958,4.295084574,2.560616942,5.593828109,8.2655732,1.80367398,-0.01642978,-4.358427911,14.20034251,5.161399855,
Belarus,BLR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525112865,-8.64883185,-9.464369211,-16.60311318,-10.19953192,4.711786924,17.59420321,10.51274581,8.712136302,6.380128138,7.237576212,6.159713437,10.35633837,19.65013809,14.39999479,13.59999966,8.300003017,14.70000449,-2.199998036,10.8007367,9.786695703,6.947744512,-5.230013851,0.653064223,-6.457068184,-0.053414414,6.964028777,-0.061493524,1.257547206,0.155715913,5.794243677,-6.050396072,
Belize,BLZ,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,15.27786117,10.04025328,12.40863327,16.88326531,1.944295772,-2.99712252,20.78656071,4.651112691,-5.111161431,81.4992411,4.119780527,-1.241514827,-1.112417472,-8.542162064,1.000000001,2.554455445,6.758061402,-0.605896185,10.9635156,11.47623442,3.950860121,11.24886925,2.689111471,-2.820895361,-3.706231439,1.078150325,6.462633144,-4.488644685,4.357840379,23.57872789,-2.018055507,0.531460679,-1.329149879,15.08287935,2.397818512,-5.711850528,-4.751008417,0.568896812,-0.932394652,-2.367908123,1.075862276,12.31325214,-4.57431593,0.416378472,2.528310804,0.497141744,-1.075483133,2.035701788,0.818845467,-8.472714689,13.70290555,6.036290262,
Bermuda,BMU,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.586321807,-16.72380061,-32.85943775,-0.278143319,-3.44300153,2.391675726,6.406795086,-2.471705106,-0.035077463,-19.28767764,-6.27128469,,
Bolivia,BOL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,0.209643606,10.66945607,6.629834249,8.911917103,9.229305423,12.36933798,4.108527134,2.531645566,7.770515614,5.390835583,3.580653778,8.091839369,4.988066826,11.31317723,6.106194693,8.333867964,6.946582971,4.551747051,-1.604787882,-3.251170537,-7.207171162,-14.24775546,-0.016369213,1.405373446,-6.255923571,1.330418474,2.502941201,-0.678565073,4.992946527,7.784329331,4.819948708,0.078062187,4.080088319,5.412059556,6.793768977,4.864448603,2.020433424,2.484917627,2.92548345,1.790092162,2.687296151,0.250626514,3.806323134,5.580593874,3.004251426,8.092499468,6.090581321,3.660142698,4.810632443,2.589322327,3.675015389,4.74534154,6.085251827,4.032149059,4.576595284,6.184832194,3.286965283,5.516183189,3.193773866,-7.990615338,3.909385268,2.301017274,
Brazil,BRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,11.1,8.1,-0.2,5,-4.7,11.7,2.2,14.2,11.2,11.9,11.86,13.95,16.62,7.75,3.81,12.12,2.27,6.11,6.86,9.11,-10.39370079,-0.172957291,-5.843230404,6.170238025,8.358259022,11.28137657,0.959755193,-3.432835821,2.879562478,-9.464706698,0.149381863,-4.145746145,8.30966628,6.95405101,1.994216064,0.080220762,2.493407804,-4.841144299,-1.862601037,5.689583695,0.713388292,2.093004911,2.659369476,9.082820653,2.242707902,1.233599767,6.14130942,4.149549259,-9.263956232,9.190034933,2.247184193,-2.378690107,3.013301017,-4.687032996,-8.48427121,-4.767022872,2.309541908,1.392795547,-0.425804289,-4.666514744,4.477309609,-0.336409478,
Barbados,BRB,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,16.90888886,3.171409172,9.145188695,1.716785249,2.199756421,-3.610900194,-5.361050329,2.543352601,1.916572717,-9.513274335,5.134474327,-6.627906977,6.724782067,5.367561261,-2.65780731,-4.664388122,-7.398575227,1.159800455,-1.401281817,5.167963364,6.388207175,4.849889807,-19.38326282,-5.327872692,-2.453102534,-9.763312257,0.983612164,-1.623385787,2.145226831,2.100157744,8.374385742,-4.033281625,-0.293901543,-16.00589536,-7.352167047,-0.606060606,-4.039634146,-2.680698967,-4.325647827,4.777137983,-1.241603908,0.5358615,-2.234522345,-0.167750052,-4.053770216,-2.605078809,10.87884918,
Brunei Darussalam,BRN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.880519372,3.492619193,0.868694454,-1.837110727,7.668170515,9.674215724,-0.228968069,0.067527266,7.101502632,2.552141968,3.112946005,0.137421288,6.847272939,2.982620497,-1.126880734,-1.958924824,0.80878442,-3.061820563,2.802893801,-9.785988603,1.554825114,6.492745631,-1.977999008,-1.50073019,-6.780333077,2.399714297,-0.713532,9.041543998,-0.58825117,5.880457984,23.89347398,-6.717672311,-2.929817685,
Bhutan,BTN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,145.625,-12.97709924,13.15789474,3.100775194,-7.01754386,-3.773584906,54.06162465,2.727272727,50.44247788,-2.850858824,-3.440289563,4.292797133,1.930884276,20.66493882,22.98343329,11.53697339,7.14756539,0.003126476,4.853555144,2.699507233,12.46513199,1.900488909,6.039304169,4.459946629,7.754226599,11.48491497,25.03729385,8.507653455,6.880279614,20.18328957,7.298484567,6.792940835,-5.253549696,9.159066581,4.414211523,2.423097295,6.457491816,2.700358096,-2.503876976,-24.31664114,4.187843615,,
Botswana,BWA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,-9.44305212,9.09093663,-9.313778571,-4.594610043,19.83006045,26.24116768,27.15352706,17.67304041,58.07259937,36.02344172,17.40065752,0.152477104,12.21072242,-5.020359154,-12.82856298,21.27170359,11.27028658,-2.671849978,-8.485157416,8.126531127,20.05045097,26.13445307,31.52897461,11.73863591,3.263824013,8.307729177,3.080348712,-8.572004919,3.430600784,17.38353808,20.66978362,19.48235199,4.644354762,1.091812599,-1.076456414,1.07015425,1.354722909,-9.952042785,-0.188691106,1.844592217,20.00947997,25.69642535,-2.565525247,5.009704577,3.909227242,11.35095184,3.706045126,6.533785233,8.335691883,-15.52162406,4.956431446,-2.161124972,-1.164717799,4.520870948,-14.90419311,8.0743737,8.201496026,
Central African Republic,CAF,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930151818,16.91291822,10.99149762,-43.84008792,-12.52091549,14.21684321,4.193475727,1.028263138,-0.913598854,12.06406751,-0.008504042,29.45983045,-1.500034426,
Canada,CAN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04783742,7.983909995,9.061277366,-3.645831204,1.835474327,-1.282488451,2.429714541,2.007861187,-1.613464399,-3.013305065,-5.344259558,-13.78901899,4.828845875,3.469458462,1.457207903,-0.326842131,2.972102003,0.566681385,-0.0093425,1.94485597,3.060121761,-0.019189677,-8.534044715,5.910893574,3.674118352,
Central Europe and the Baltics,CEB,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.757226093,2.215051431,1.601197071,2.57724851,5.957297231,4.835762942,4.621230266,7.351982742,9.621402163,6.829117485,12.53966241,7.466653854,6.28901601,-8.405222675,10.34645659,6.754022184,-2.28872205,-1.783542654,8.862732655,6.936386117,3.461227949,4.682503797,4.92853385,4.109533131,-7.51682172,3.538373383,7.924762487,
Switzerland,CHE,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454328642,0.111352119,-0.01574613,3.176607078,-0.480582579,0.698634123,3.156389347,2.141150923,1.17955663,1.946623762,5.665882778,2.100975939,-0.293059724,1.264228328,4.386825245,6.632852153,4.979885295,3.28130631,-12.9022094,7.132471028,8.827429119,-2.587417728,2.180849579,1.373247827,0.607657474,3.97147696,5.113822829,5.292970804,3.169597738,-3.685426342,18.89692932,6.797965466,
Channel Islands,CHI,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.053576034,-0.806932422,2.68316422,-4.935969668,16.70344511,,
Chile,CHL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,7.428749792,9.440582884,3.937345559,5.077119557,4.41294714,12.58618528,2.866368683,3.238027495,2.684121444,1.979432572,13.57706831,2.23666314,-7.728504558,-2.552532508,-25.4664767,6.015991178,8.488505148,9.267427366,7.90370468,6.17401087,2.558341418,-20.95698068,3.097637794,8.893030078,2.686248929,7.618851333,5.276666093,8.812572687,10.95174408,0.986866676,5.33716928,11.41386395,7.25518938,4.081810463,7.533737222,3.214030322,5.157837915,-0.48228299,0.323343161,6.124253748,0.691693537,1.471852756,1.994456604,4.747400533,4.587121113,4.650759783,1.717800076,3.0122408,-4.532440249,3.430785886,9.698836965,5.164394453,0.976453042,0.497727484,1.554468181,-0.091554718,0.945027244,5.222619644,-1.451060888,-2.252844843,8.102990017,-2.465430212,
China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.332824386,-0.956501846,-13.3674198,15.37737605,12.50762132,4.169854972,9.625976311,5.198640579,8.025053929,22.62589049,13.15417038,0.522804395,,,
Cameroon,CMR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,5.08984124,1.94367413,13.64899579,13.48029225,3.023731628,13.62693924,1.291424921,0.18222926,1.817966137,8.214466678,6.435542318,13.48841404,15.30063513,3.611926007,9.522551219,32.55438701,34.63222102,6.641982042,1.693626141,0.596776517,2.365343295,-1.438705522,2.000001348,1.999998544,-7.277459351,0.507959636,2.7239466,-16.61802819,1.368732087,-4.271338312,5.025320425,-2.583209112,9.116957837,1.974508917,5.989204751,12.26162105,14.75978852,7.578795251,6.261834797,1.286551129,7.432956082,6.04860293,-2.505230301,5.298011012,1.620513705,10.84938237,6.935857682,4.008166255,2.415790467,4.261787094,4.64045681,3.066938992,3.550586093,1.173434668,0.376476591,6.378724343,3.126521901,
"Congo, Dem. Rep.",COD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,10.66894396,-7.734762703,5.675683598,4.762339009,8.858378994,8.245544631,-8.900788654,-7.931852766,-2.116731811,-12.65784829,-5.787772731,3.515782444,1.549537082,-1.524300329,2.886111718,7.987200858,5.7949673,4.271621749,2.396647651,-2.236662229,-4.083394785,-14.6437946,-21.48376873,-27.55905876,-12.22826158,-7.430335055,11.37123521,-2.800001987,-21.79999902,-14.40000346,16.60000673,-10.90000072,-14.13703382,4.30976431,-4.465246396,4.313548823,0.420103649,-4.78995795,7.154952401,1.582056666,-9.872508383,-3.315300703,1.785400006,5.221413631,10.05362765,9.935568549,13.73232483,8.64552309,2.474455954,-0.846508347,6.112514853,-7.207679663,4.111822661,2.434980901,
"Congo, Rep.",COG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,0,16.2160666,19.81754419,6.563745118,31.52169141,6.060605996,9.610389707,-6.161113813,0.714595889,6.488981866,1.245580792,6.225945242,3.600000003,-5,-1.800000094,-17.49999985,5.49888482,0.900000037,-18.74999995,2.036198929,-6.151637334,13.23809526,23.6333053,17.00680273,10.02906978,8.454425389,8.160779513,11.24614789,2.779207449,1.816533594,8.445852041,8.917064905,5.629915042,-6.415955339,17.81680691,-0.990972659,-7.2114811,10.76533912,-4.846498062,-8.996470646,-2.473322841,0.69909783,,,
Colombia,COL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,3.226655328,6.543778805,6.440035338,6.977226747,6.331425984,8.53107946,10.71643672,8.530475927,8.330904893,1.237410691,4.383223859,1.440790143,9.971392725,6.119990141,1.211036951,-2.648038615,-1.440343587,1.143429046,5.987898107,2.953691081,5.94735575,6.217192719,1.89547098,5.617026041,4.225613433,0.24267618,-2.07820253,-1.255799321,1.824128024,5.910166652,-1.849146532,0.418669479,-0.288019741,-8.370523581,11.65176555,2.912194492,2.138674575,4.896412578,7.944736348,4.484704122,7.291720603,7.763769078,0.357142857,-3.664699517,1.882946939,5.587633553,0.829960386,1.509603169,2.890167331,2.003495896,3.223802223,-1.816399045,1.475255846,1.201438218,-10.01251685,14.67029028,9.81642022,
Comoros,COM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
